Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2010-04-19,7.425489902496338,17.299453735351562,90.77755737304688,7.450134103012288,17.299453735351562,90.86848097236877,7.266202239261798,17.17436682412261,89.76226986014088,7.42428770722563,17.19313021868211,90.17141738613768,566924400,26468600,217947800
2010-04-20,7.350956439971924,17.033641815185547,91.5882568359375,7.491008998674135,17.290068853503445,91.66402937814519,7.3019681795655345,16.9867339355033,90.82300502921345,7.469670430869255,17.268178827762913,91.34579973051964,738326400,32508800,157708000
2010-04-21,7.790648937225342,16.946081161499023,91.42158508300781,7.821605066753533,17.06804141471131,91.85346204319413,7.685759397467597,16.886665545511224,90.91393556999633,7.7780258858332045,17.064913586391597,91.64130698817146,982391200,19263200,192910100
2010-04-22,8.008540153503418,16.983610153198242,91.6943359375,8.016955519544897,17.046152412724776,91.80798897573008,7.699883370588023,16.886667742264702,90.25475005536455,7.761194520642462,16.93044780110013,90.77754478220906,793424800,20295600,115360300
2010-04-23,8.13957691192627,16.84914207458496,92.29292297363281,8.180149797873456,17.030516773672833,92.33080925470027,8.02446952543594,16.805362015940204,91.39886107840894,8.054222654117124,17.030516773672833,91.63374561588434,796955600,21675400,177335500
2010-04-26,8.099601745605469,16.802228927612305,91.94438934326172,8.188561749534966,16.996112495026335,92.52780568865394,8.060230268796682,16.802228927612305,91.8534715195064,8.17113072818747,16.886662382675695,92.32322902393493,479068800,17890800,143457300
2010-04-27,7.875397205352783,16.533300399780273,89.76985168457031,8.049711430730106,16.84288987352825,91.93680930142627,7.829715410104387,16.523919298214885,89.59558289107038,8.032580556878655,16.78034641295199,91.41401448219578,709343600,27600400,355853300
2010-04-28,7.862178325653076,16.686527252197266,90.45174407958984,7.934307643677716,16.752197331018625,90.67905016004728,7.706197080389136,16.436354671270454,89.61071967478459,7.9117676832202015,16.577075927911373,90.20171432784717,758402400,24754600,300674100
2010-04-29,8.07375717163086,16.805360794067383,91.5731201171875,8.114630197244031,16.946082060074886,91.76253994106375,7.874497760999738,16.749071810497565,90.97455278006242,7.904851981454616,16.76783400974281,90.99728223402609,558840800,17437600,193775000
2010-04-30,7.846847057342529,16.714672088623047,90.01986694335938,8.131760017219744,16.874156739483638,91.68676470805269,7.844142520166038,16.69903652566291,89.99713749149286,8.093891681549152,16.767833241270914,91.5882627091195,542463600,19349600,270000900
2010-05-03,8.004932403564453,16.811616897583008,91.18667602539062,8.050915960049336,16.871033719648793,91.43671150887789,7.90064399591228,16.658386677651475,90.31534392818604,7.929496675285811,16.79598133127205,90.45172639366703,454342000,16123400,182747900
2010-05-04,7.774416923522949,16.630237579345703,89.04244995117188,7.912967088779177,16.82412117236969,90.18654707065896,7.716413020950216,16.589584163852688,88.58784362349326,7.900945941280187,16.695907655430403,90.171396031344,723819600,23282800,360353400
2010-05-05,7.69357442855835,16.78034019470215,88.51209259033203,7.75819123232496,16.855392558165146,89.25462082260684,7.475380762394238,16.636491123724657,87.86806636331963,7.604614369927457,16.7084156592134,88.31509436044131,883103200,23670400,328973200
2010-05-06,7.400843143463135,16.35504913330078,85.5722885131836,7.761492772127502,16.949210103901255,88.64846413684758,5.988295888783438,16.014188591982688,79.55631396896578,7.628653450771907,16.783469786654585,88.08778316173888,1285860800,47912000,647356600
2010-05-07,7.088578701019287,16.470748901367188,84.29942321777344,7.4104595361454,16.523911234434483,86.20119461039818,6.768501960620582,16.117380728454364,82.89771729176407,7.324505015823203,16.32064538498607,85.34501885206801,1676018400,43535600,637558800
2010-05-10,7.63346004486084,16.899169921875,88.01202392578125,7.653296256376693,16.914805480511852,88.3832851374726,7.4693644895317295,16.652124039496094,87.06492486897301,7.521058056403546,16.83975312897164,87.74683156536783,984306400,35311400,396159600
2010-05-11,7.709496974945068,16.764705657958984,87.76200103759766,7.810779044837552,16.90855473772612,88.9212495253256,7.528570729413338,16.73030670564143,87.06493741866296,7.568842636969218,16.767832293207437,87.18616310947849,848906800,23165200,317849800
2010-05-12,7.876902103424072,16.89292335510254,88.98944091796875,7.908158371221702,16.91794002203024,89.11825080592254,7.775018884961938,16.705292985017305,87.95899649814798,7.791246912567039,16.82412543344623,88.11053584261276,654379600,24005400,235607100
2010-05-13,7.764800548553467,16.727176666259766,87.88320922851562,7.964360113721567,16.88666127564642,89.16368893271606,7.70589379302627,16.714667741977802,87.80744246426377,7.910863235975448,16.871025716752307,88.74696305838053,599712400,19319800,234452500
2010-05-14,7.628352165222168,16.680273056030273,86.29208374023438,7.708296514503126,16.77721545459507,87.38314363948716,7.498518336715685,16.530169505067253,85.51925349868601,7.668624888563201,16.686527519768354,87.22403170095173,759362800,25868200,345601400
2010-05-17,7.640376091003418,16.702167510986328,86.33755493164062,7.699282849027201,16.74594757584355,86.76943190646193,7.444723250229447,16.52704605864013,84.68581380711389,7.654802432364374,16.72405754341494,86.52697475885408,762834800,17393400,325739800
2010-05-18,7.584476470947266,16.6052188873291,85.16315460205078,7.770511771605472,16.79910366347947,87.29980999998472,7.521362022972787,16.598965617184636,84.88281117960791,7.723326811930741,16.79284920041815,87.04219603167395,782678400,20435600,360556800
2010-05-19,7.463657379150391,16.61147689819336,84.67823028564453,7.601305508712131,16.683401449384576,85.44348212711138,7.358768664974356,16.40508434475683,83.61747823354524,7.498520234705768,16.573951304727746,84.68580291570241,1025726800,21119200,394742700
2010-05-20,7.145685195922852,16.11738395690918,81.48082733154297,7.328714997126811,16.41759104980556,83.26137241494554,7.099100534223396,16.114256128675727,81.42779001520788,7.269507286107482,16.41759104980556,82.87495437842763,1282915200,29290400,530418300
2010-05-21,7.282729625701904,16.133018493652344,82.67037963867188,7.3482476341018375,16.173671907684025,82.8749504833113,6.9530345391030535,15.729614567203873,79.82908258147428,6.997213992090183,15.898481493566052,80.24580846211673,1223891200,34233400,500909400
2010-05-24,7.416170120239258,16.092357635498047,81.60963439941406,7.540594883433723,16.22057108851861,82.88253581861076,7.4011434866862835,15.954763088547006,81.53386762768547,7.431798653768985,16.01417867163389,82.22335276524018,754238800,16832600,269823000
2010-05-25,7.369887828826904,15.829682350158691,81.69298553466797,7.4161707307159,15.864081298339862,81.73087181360975,7.127651156909051,15.617035391326707,79.08656677673402,7.193469326051639,15.751503356262132,79.63967523385728,1048006400,28693800,396505200
2010-05-26,7.336525917053223,15.66081714630127,81.20048522949219,7.5775611504510785,15.910989696435177,82.94314984667014,7.325706164248363,15.61703590622562,80.95802809655416,7.5159498730010075,15.89535413572371,82.1930489948672,850654000,32607800,349719300
2010-05-27,7.614226341247559,16.02043914794922,83.9205551147461,7.630455970147491,16.026693610557007,83.95086297833771,7.486796909647551,15.717104272513602,82.42034766044725,7.531577459664233,15.826555578774784,82.73099892678596,666282400,22663600,300870500
2010-05-28,7.720319747924805,16.07360076904297,82.86737060546875,7.7960564280078275,16.245594307901882,83.89023630047127,7.6142280452984386,15.948513908281916,82.47337421084222,7.795756280523923,16.004802876332718,83.82962058120056,815614800,23577000,297933500
2010-06-01,7.839033126831055,16.039213180541992,81.47325134277344,7.992609915842775,16.295640353060982,83.30683379702613,7.782831718347315,15.864091690051014,81.35202566496069,7.804771374282321,15.986050809551806,82.09454811572823,876472800,24274800,277909400
2010-06-02,7.932803630828857,16.38944435119629,83.59476470947266,7.958349071892524,16.38944435119629,83.60233734097335,7.824006583652263,16.001676013783765,81.45810915742624,7.950534804051837,16.117381784486902,81.88998615898983,688548000,18742200,240243700
2010-06-03,7.9078593254089355,16.49577522277832,83.88267517089844,7.980890676273175,16.573954252270163,84.14786177154694,7.826411805749701,16.401960625971576,83.0264996371949,7.969769969589448,16.47075736074062,83.83721626239708,650106800,23564400,226618300
2010-06-04,7.692670822143555,16.032955169677734,80.93531036376953,7.871191982357742,16.305017852494892,82.83708720789903,7.652699038182486,15.954776141851873,80.66254532713602,7.76029229134587,16.305017852494892,82.29155713463201,758304400,23942800,398475600
2010-06-07,7.541797161102295,15.885973930358887,79.92758178710938,7.788541645347556,16.10487538780566,81.53386386453586,7.530075359559685,15.876592831283887,79.8669718409044,7.762695257528763,16.02044191737975,81.22321259996212,886942000,20177800,264609100
2010-06-08,7.493409156799316,16.123640060424805,80.78377532958984,7.627751612540028,16.204945709010136,80.94288730128788,7.382809646333274,15.798415080249347,79.29114606760645,7.6109208858778565,15.882848557386268,79.98820969046491,1000770400,22429800,357774300
2010-06-09,7.309177875518799,16.057966232299805,80.35189056396484,7.57065047299721,16.21432423336569,82.04151213398853,7.287840118054284,16.001677256482736,80.01093141700564,7.557726475471689,16.123637499364307,81.2535249831528,854630000,17645800,268023300
2010-06-10,7.528873443603516,16.401954650878906,82.70067596435547,7.542998028897417,16.41759021249791,82.79917216757015,7.2791226869434125,16.217452160774158,80.34429347118022,7.35846593976539,16.217452160774158,81.72326921935002,776356000,18790000,317890600
2010-06-11,7.6190409660339355,16.28842544555664,83.10225677490234,7.629559775646741,16.31365374539662,83.15529408888176,7.434507964984937,16.12443728606559,81.92027904585633,7.4603543663269685,16.3073463696844,81.97331635983574,545759200,14946000,214128200
2010-06-14,7.642179012298584,16.244272232055664,82.9734878540039,7.788542648843472,16.389339453277593,84.19335237306183,7.634064596944096,16.228504395816636,82.89014264234385,7.6926704020748256,16.379877789127143,83.73874002559378,602960400,13656400,207196100
2010-06-15,7.804774761199951,16.4555606842041,84.86009979248047,7.809583542947383,16.46186805761378,84.93586658259665,7.678847598056918,16.2600369205379,83.41292924452864,7.683055282085921,16.345184657055874,83.55689019219426,585074000,16368600,238268700
2010-06-16,8.031980514526367,16.524946212768555,84.82976531982422,8.047007146779608,16.537559760872313,85.17829706957627,7.833021290619623,16.326268093275573,84.25392749036556,7.847146678052292,16.34519021994453,84.42061784473258,783678000,16784800,216374000
2010-06-17,8.170830726623535,16.5123291015625,84.96617126464844,8.201786840732163,16.61955206467688,85.11013220690893,8.099601890191026,16.411413513102932,84.14030345630954,8.132661443883785,16.556479521137476,85.07224592295555,872855200,20740200,263185800
2010-06-18,8.236948013305664,16.496562957763672,85.05826568603516,8.264899439562802,16.62901423006835,85.36277464600781,8.15730462584813,16.480793918005546,84.78420297555088,8.182249763014017,16.52179125596078,85.13439292602831,784621600,28405800,174006600
2010-06-21,8.119734764099121,16.5501708984375,84.81466674804688,8.385413274309759,16.707851643890994,86.17736021411153,8.076456573432669,16.483945274069104,84.3426685018776,8.345741666409918,16.65739385346622,86.1164618985872,776490400,18346400,213140700
2010-06-22,8.230339050292969,16.543867111206055,83.41388702392578,8.294053778102116,16.739392144127223,85.18768012461443,8.159712102730948,16.53440664939044,83.2920846050673,8.179547517036305,16.543867111206055,84.81465259368191,717262000,20805000,239355400
2010-06-23,8.143781661987305,16.474491119384766,83.15506744384766,8.254682127684562,16.603789332021005,83.76409125833942,8.05151521598079,16.40195689006844,82.5841043506846,8.252277738047047,16.575406738856508,83.46719091454558,768457200,20718000,254639900
